"age","Ltv0","A0","Ltv1","A1","Y"
32.3355826807444,1,0,1,1,362.197707156898
32.4708495667798,1,0,0,0,243.686208264365
45.2427067565436,1,0,1,1,397.107036433055
36.4457470209976,0,0,0,1,376.385637767162
37.3973350287889,0,1,1,1,418.629645635403
45.0720811003177,1,1,0,0,323.437303919854
51.4320521055163,0,1,1,0,400.575551900777
60.668175182942,1,0,0,1,379.965707203247
47.6986634308538,1,0,1,0,371.306134193337
60.0199794550677,1,0,0,1,359.823599537908
52.7162090872777,0,1,1,1,445.331578742866
43.335202458503,0,0,1,0,321.461542103052
42.5407267609053,0,0,0,1,301.862287891569
59.3091427212792,1,0,0,0,343.519950277386
29.87070132588,0,0,1,1,342.271828698321
40.6444444039321,0,0,0,0,293.709066226813
41.9237389135785,0,0,0,0,253.577955414747
16.5997553739527,1,1,0,1,332.418719542765
36.4823409896776,0,0,1,0,331.340089832966
43.4659093868239,0,0,0,0,322.029481913872
11.7105894129356,0,1,1,0,282.269711788554
43.6787270358452,1,1,1,0,374.818650067868
37.1451593388156,0,0,0,1,283.204313530742
44.4273326045295,0,0,0,0,236.219680840407
47.1767113004586,0,0,0,1,322.963344208745
54.2389508632609,0,1,0,0,330.227151834544
23.1460884386267,0,0,0,1,315.545280337135
40.4172931623207,0,0,1,0,344.576651162193
33.6705616964969,1,0,1,0,331.609661861032
40.3009924643186,1,1,0,0,331.179772143105
38.7085642393461,1,0,0,0,286.543669961479
28.2410071426733,0,0,1,1,343.866161546482
21.9318061980101,0,0,1,1,339.058869339427
61.2031372450078,1,0,1,1,416.392038000901
26.7559431663883,1,1,0,1,327.437225595724
42.7502159326617,0,1,1,0,380.14612414359
28.911368167338,1,1,1,0,419.963354453398
55.0774050493814,0,1,0,0,339.385685311394
22.3270122033555,1,1,0,1,318.128735521881
31.1140772615135,0,0,1,0,293.788858309314
27.8094861338402,1,0,0,0,254.733815491595
40.5028136627699,0,0,0,0,228.25528135266
35.0918704846335,0,1,0,0,321.843957164531
63.850599584663,0,0,1,0,339.712223418889
39.9561187302922,0,1,0,1,407.50195663612
53.3169035546128,0,0,0,1,395.31517317641
48.2080866912665,1,1,1,0,381.829756319524
46.8567903052522,0,0,0,0,259.320431839524
45.1588094787604,1,1,0,0,320.758966298045
42.7380184719043,1,0,1,1,328.169015389289
32.8666409076586,1,0,0,1,345.541062771771
36.5695585490941,0,0,0,0,216.674365563287
44.6897953257892,0,1,0,0,345.475735667868
15.2416748396632,1,1,1,0,355.375561545771
21.4455871152701,1,0,0,0,232.955652275352
35.7949208210662,0,0,0,0,233.974500548504
21.3396243278582,0,0,0,0,181.528128379932
41.135047007392,1,0,1,0,296.932799888222
44.7001867712353,0,0,0,1,299.023188791468
48.8459416013323,0,0,1,0,352.804832407239
51.1360999293018,0,0,0,1,404.241964649819
45.6685042932162,1,0,0,0,255.442677653927
45.4602284261129,0,1,0,0,352.268036329047
42.3984260522916,0,0,1,0,278.388389769883
40.3413534382308,1,0,0,0,287.970774099291
31.9190878069981,1,0,0,0,325.704615686517
62.2763232322792,1,0,0,0,290.006792984329
32.0747587128655,1,1,1,0,367.680502450704
56.9728053235192,0,0,0,0,323.488393734472
49.3892480729047,0,0,0,1,301.743061057585
60.3529495828804,1,0,0,0,365.281595454956
47.316263865283,1,0,1,0,356.516944224995
35.8015265940463,1,1,0,0,298.025861653117
36.902564931489,0,1,1,0,337.938257088761
26.3932352553369,0,0,0,0,243.097445877941
50.3771431038458,1,1,0,1,395.464956389839
40.4621782728374,0,0,0,0,277.284813355985
39.4222664472324,1,0,1,0,321.979755910279
40.767390706997,1,0,0,0,297.662022508183
33.6635883589374,0,0,0,0,255.675990317097
35.7658653787102,1,0,0,1,337.090546441715
47.7669100704352,0,0,0,0,259.992154422795
53.1090723646561,0,1,1,0,396.02123079652
40.5830130626763,0,0,0,1,333.876170881
42.4539835725944,1,1,1,1,470.87350616946
42.3232471837711,1,1,0,1,401.352884631594
41.8877589972547,0,0,1,1,323.557711267953
37.5818411201448,1,0,0,1,331.459716442855
45.7213631712443,1,0,0,0,316.205622619681
47.0579179768735,0,0,0,0,297.238052297
42.0489960399403,1,0,0,1,330.847489546791
45.5210338011165,1,0,0,0,257.480506067555
34.3112868964222,0,1,0,0,329.720991171234
41.9271775559888,1,1,0,0,336.018152478319
46.2134722161097,1,1,0,1,467.48965748648
38.9278438836746,1,0,0,0,290.820330035459
38.7592408044192,1,0,1,1,362.242036508697
35.3497815314538,0,0,0,0,318.878831365828
45.7340776248694,1,1,1,0,365.343855437349
42.5493608171793,1,1,1,1,396.652394914747
66.7214420120392,1,1,1,0,443.529869463406
38.6550498233788,0,0,0,0,265.488599656259
41.1157406182591,0,0,0,0,361.197106985817
29.8999731271506,1,1,1,0,310.610758879335
48.8787980131605,1,0,0,0,306.547951589586
36.9278244086102,1,0,1,1,374.101835098091
41.3316499263638,0,1,0,1,373.409844354237
49.453263696804,1,1,0,0,344.816833323779
55.2568672984904,1,0,1,0,380.920469513237
37.5254943180586,0,1,0,0,355.715797046635
36.4339629889569,0,1,0,1,397.059703076478
42.0796840756995,1,0,0,1,304.593784666025
52.0925334744545,1,0,0,0,286.22020765858
41.1655888707421,0,0,0,0,292.072244823754
41.9206619344093,1,1,0,0,306.140539768526
47.8661610949244,1,1,1,0,383.369655726156
47.3984068971088,0,1,0,1,394.801744650707
50.8669203144834,1,0,0,0,254.421011819252
20.4719270030514,1,1,0,1,349.015879248707
28.1757317347546,1,0,0,0,264.298852372415
28.1932152208097,1,0,0,0,223.946442400449
43.7698110187607,1,0,0,1,320.709313378175
26.4320895931673,0,0,0,0,233.175710746948
37.7139172832435,0,1,0,0,324.831530688647
44.2325656490468,0,0,0,0,348.326124434044
59.4090825966462,1,0,0,0,272.468047831164
37.5898065193266,1,1,0,0,341.510484378366
39.7902942806951,1,1,1,0,427.80734759477
42.3564705629698,1,0,0,1,301.757929305983
34.0465518438647,0,0,0,0,296.849633047596
8.00441566244214,0,0,0,0,256.46313221744
55.112784716271,0,0,0,0,361.767972420658
36.5641299651723,1,0,1,0,324.737879597757
32.8307088470193,0,0,0,0,222.531557008614
42.8790914729748,1,1,0,0,338.820778166171
33.8252724375567,1,0,1,1,376.23224600897
49.2016740691246,1,0,0,0,275.101927612002
35.4589933476448,1,0,0,0,288.609062905253
48.5576132450469,0,0,1,0,355.159045460083
37.6645716241117,0,0,0,0,295.10271808986
30.2162852110205,1,0,1,0,293.539938387484
47.3721596353388,1,0,0,0,268.774968495293
64.4160362468046,1,0,0,1,415.292987001711
30.0750734851008,1,0,0,0,251.657249087311
35.5926385549467,0,0,1,0,287.529285582843
28.3061246770226,1,0,0,0,251.061309035393
55.9198798945038,0,0,0,0,309.59524685858
41.2727471672098,0,0,0,1,333.595845864922
16.7290134442851,1,1,1,1,396.579000328115
18.0322508267268,1,1,1,0,281.839000264473
49.3916526442846,0,1,1,0,371.986996816732
42.9916215557267,0,0,1,0,371.070006707886
20.1007330650562,1,1,1,1,437.210407469916
27.9586519959308,1,0,0,0,259.507401686267
43.9834573800155,1,0,0,0,275.368998837061
40.4475658602362,0,1,0,1,342.507046371359
21.338391868309,1,1,1,1,398.067410990693
47.5252283799107,0,0,1,1,395.247650768354
35.743156254576,0,1,0,1,394.964339914683
52.4417031633511,1,1,1,0,385.148988726757
44.5034927928209,0,0,0,0,276.405853716132
51.8280748259793,0,0,1,0,349.062186717207
20.3602188889599,0,0,0,0,211.229470391985
47.4661286870142,0,0,0,0,235.547776552194
50.5132374710196,0,0,0,1,333.054615950889
45.2417108506373,0,0,0,0,288.725033977539
28.8441572027549,0,1,0,1,374.887188753623
39.5223377834684,1,0,1,0,321.857388343057
20.8297105792058,0,1,1,0,334.602890823637
34.2826976216032,0,1,0,0,318.192887620697
32.5180336636358,1,1,0,0,244.205511752975
43.451789564096,0,0,0,0,260.683320975708
61.6395110444013,1,1,0,0,344.600973293008
43.3664634220441,1,0,0,0,270.250104503619
35.8213601646418,0,0,1,0,302.603356709933
49.2369102070629,1,0,0,0,306.553772715289
47.6676659233521,1,0,0,0,287.241018231565
42.4874814790393,0,1,0,0,296.310842999303
33.4278196505029,1,0,0,1,394.042124063763
45.8312416913396,0,0,1,1,359.616243670939
46.9068286766682,1,1,1,0,365.245322145263
42.9186467999595,0,0,0,0,305.87495119323
59.2307416746338,0,0,0,1,333.216068436174
63.0612974849875,0,0,0,0,341.090455263338
30.1080473215689,0,0,0,0,158.891599818778
44.0142740850976,1,0,0,0,308.27787726637
27.6761182674508,1,0,1,1,325.728038802716
34.5531065652728,0,0,0,0,273.289507246421
35.6546704097788,1,1,0,1,373.588864816077
38.5915480803677,0,0,1,1,415.879346030348
57.5814127006527,0,0,0,1,367.068777485205
31.6985857942275,1,0,1,1,358.181805511912
45.1442775612224,0,1,1,0,422.196414873514
47.8713107662776,0,1,0,1,394.085693010685
42.4201551371753,1,0,0,0,281.404458382426
45.5991680656164,0,0,0,0,299.079923263278
33.4958149098774,1,0,1,0,292.395622754724
35.4160738359506,0,0,0,0,227.134044119891
33.1951367828598,1,0,1,0,267.003296079671
18.0756267202851,1,0,0,0,242.175941183376
46.2598709485483,1,0,0,1,319.556804658983
35.8453831710812,1,0,1,0,347.366954497339
38.2369616623035,1,1,0,0,290.221403613359
46.6525916355892,0,1,0,0,310.538568233592
40.498835161725,0,0,0,0,237.580875987296
38.8854970711634,1,1,1,1,443.952761552351
34.708486281018,0,0,0,0,266.738845142183
56.1586225377977,0,0,0,0,370.220902381004
41.3951059333339,0,0,0,0,274.758162314478
41.1958369742569,0,1,1,0,356.890964833782
49.7986575533867,1,1,1,1,378.927687760999
43.793843479322,0,1,0,0,416.348764328316
31.1978738057298,1,0,0,1,314.355710278677
35.9354702795345,1,1,0,1,320.083109174507
32.2287484031133,1,1,1,1,395.527494022694
23.1649797223518,1,0,1,1,311.537042668895
38.3301743989805,0,0,0,0,248.669865564149
45.9394822911609,1,0,0,0,303.553471463181
34.8184085925083,1,0,1,0,337.425028887357
44.4119836360764,1,0,1,1,354.8699013859
47.5560086504946,1,1,1,1,454.197569284828
38.8703913982265,0,0,0,0,248.235002761121
35.2537461228877,1,0,1,1,319.647887759422
32.9787806964007,1,0,1,0,279.439258809782
37.2062896416204,1,0,1,0,316.360233145224
55.6420974922256,1,1,0,1,424.453059870792
40.9109360956857,1,0,1,0,358.539281526409
35.3781201897546,0,0,0,0,215.633765716291
35.495612481721,1,1,0,0,303.691997180788
40.7309661541079,1,0,1,0,378.745944177959
41.3135300902861,1,0,0,1,311.246334706756
53.4563639889239,1,0,0,1,371.175404152085
35.7663852792766,1,1,0,1,389.132123063105
49.7694228376802,1,0,0,0,313.719526054628
33.690195949546,1,1,0,0,308.271373691752
42.1975118100101,1,0,0,0,335.566702314097
36.5432751490878,0,0,1,1,369.813404618974
50.059050442053,1,1,1,0,397.714749641135
53.9731579966728,0,1,0,0,330.152586156314
55.3536108075324,1,0,0,1,271.634518766905
46.8452824755237,0,0,0,0,267.449260401616
34.9464743364824,1,0,0,1,277.388786360421
38.7576690787221,1,0,0,1,305.477196302797
43.0133474517883,0,1,0,1,347.671280179801
19.1263285315876,0,1,0,0,259.970176010643
54.203970626931,1,1,0,0,365.772489625255
29.3102065268079,0,1,0,0,261.179175156607
35.4064810299786,0,0,0,0,287.404862827138
53.3166610954918,0,0,0,1,341.13190744456
44.0977627769774,0,0,1,0,360.727134837002
44.7233650422102,1,1,0,0,337.412025752165
32.5030137067301,1,0,0,0,277.456174866662
23.9830843597568,1,0,0,0,183.074535842922
32.085526744197,0,1,0,1,384.467624303447
45.0201054764031,1,0,0,0,303.707838826732
47.1719527052094,0,0,0,0,275.114571509103
40.4335519061691,0,0,0,0,278.792930279327
36.0585565355583,1,1,1,0,380.172584019737
43.8000482540797,1,0,1,1,373.077032732993
33.7757204742847,1,1,0,0,317.575158170715
45.1138720600739,1,0,0,0,259.049139808868
28.9862694336806,1,0,0,0,241.140743121175
58.6141559956748,1,1,0,0,403.267975652231
12.9501087761566,1,0,0,1,308.492157116539
54.1793781636752,0,0,0,0,336.295858869718
33.4469050188399,0,0,0,1,287.923575591228
52.5228304742217,0,1,0,1,432.49029827728
25.3971256782667,1,1,0,0,311.916152183237
36.6926512320666,0,0,0,1,382.479572205392
42.1081779052699,1,1,1,0,344.062902718829
29.9050073577776,1,0,0,0,255.897477768765
34.6522335382894,0,0,1,0,348.941196167406
44.9505827488594,0,1,1,0,368.09020165645
45.4849404978214,0,0,0,0,319.866466924839
27.7225738578105,1,0,0,0,262.974007310006
29.9338735563953,0,0,1,0,273.620991669232
42.0716720160984,1,0,0,0,272.297048199394
54.1740118033914,1,0,1,0,359.111398600998
47.4708939655526,1,0,0,0,340.569009908842
24.8056692765147,1,0,0,0,269.083256756274
32.7992926067568,0,0,0,0,261.880216346801
21.6178796560387,1,1,1,1,357.690182183662
47.8439586435299,0,0,0,0,334.721693024608
31.2894785047291,0,0,0,0,265.964242071603
39.8913368698347,0,0,0,1,294.332603534499
46.0914155821576,0,0,1,0,314.73588633747
38.6694835194123,0,1,0,0,338.6037169889
31.5046893711994,1,0,0,1,329.721784177166
41.1513872517423,1,0,1,0,310.680125108396
26.68662845988,1,0,0,1,324.281734206697
63.7445827173169,1,0,0,0,283.59993915847
15.0416358268833,0,0,0,0,194.089654192886
62.0367615406188,1,1,0,0,368.171190012839
45.7139692706917,1,0,0,0,252.954528478833
34.1625476278106,1,0,1,0,304.697051724656
42.7486035762242,1,0,1,0,366.168341788494
39.5171080403898,1,0,1,0,353.003501157242
62.5246864177724,0,1,1,1,507.565561893876
62.0798222218406,1,1,0,0,390.707170155296
47.6684501464597,0,1,0,0,325.307808469047
37.1580825620712,1,0,1,1,403.320316038854
41.5164529254135,1,0,1,1,385.593582156376
32.1889391335696,1,1,1,1,416.064179040181
30.4260163675268,1,0,1,0,242.019830637825
36.9565888204891,0,1,1,0,371.20173826016
55.308786534036,0,0,0,0,257.559793998747
35.2169406335531,1,0,1,1,364.18847940964
42.7596428852592,0,1,1,0,409.638758564733
52.9277985593516,0,1,0,0,383.530366118346
44.2401070658077,0,0,0,0,269.330763473565
45.2776525377058,1,0,0,1,341.457760191955
33.4617001785643,0,1,0,1,341.390484152426
41.2167555267399,0,0,0,0,252.775620702884
30.1313694527055,0,0,0,0,268.434026746302
32.4440553775139,0,0,0,1,336.403476546927
28.3901004155996,0,1,0,0,347.279458977872
35.5719847638043,0,0,0,0,269.113228544968
43.3494778403957,1,0,1,0,255.060640526703
38.9934143185477,1,1,0,0,288.493723243424
30.244631570395,1,0,0,0,259.920061668043
30.2678337437893,0,1,0,0,354.03474811277
26.5921347353447,0,0,0,0,228.111677125994
44.1410240205441,0,0,0,0,268.833752846173
42.7416242982508,0,0,0,0,249.238778058337
25.8603704948075,0,0,0,0,263.061865838998
23.1806942681093,1,0,1,1,309.189307430969
39.2991388605089,0,0,0,0,291.279421696813
35.396909707117,0,0,0,1,327.022043076926
27.9285429652257,0,0,1,0,324.970544361713
50.404412181286,0,1,1,1,436.605996696725
39.3379498781413,1,0,0,1,375.592681130539
39.8014222146319,1,0,0,0,255.027310481419
46.1555622337813,1,0,0,0,291.139789437742
44.203829699196,1,0,1,0,315.334229531401
36.7204512257281,0,1,0,0,350.058009744104
28.655436978998,0,1,0,0,301.649395722338
51.8226830511672,1,1,0,0,391.352519851887
22.892141966878,0,0,0,0,232.60624187408
53.794490444046,0,1,0,1,428.581856968536
34.5899467084247,1,0,0,0,317.450350376302
60.7546679173333,0,0,1,1,400.262594696681
37.9523949698726,0,0,1,0,360.518979086413
34.4858301447966,0,0,0,0,235.970774897146
40.411968667732,1,0,1,0,341.920479791322
53.170476310258,0,0,0,0,298.003437523989
21.9034979658962,1,0,0,0,212.787971127122
36.9201120537933,0,0,0,0,256.951500023412
42.9456119458539,1,0,1,1,389.716146467507
41.4777081711665,1,0,0,1,314.238427377641
41.1595153197511,1,0,1,1,388.229493010318
36.7666815143672,1,0,0,0,248.694340356663
28.5963327610239,0,0,0,0,271.735034512198
68.6131949086317,1,0,1,1,406.925531876708
25.4861305516603,1,0,0,1,302.553164584266
49.8374402021999,0,0,1,0,332.76025915337
28.9215867291468,1,0,1,0,305.734660740474
20.0110734315197,1,0,0,0,211.107587818278
41.5072249695782,0,0,1,1,390.096350710657
61.0896809219341,1,1,0,0,367.250274596191
46.291906728364,1,0,0,1,323.224851985031
23.6235445784009,0,0,0,1,311.333585326705
33.4152428598269,1,0,0,0,286.044408973924
32.4969173408872,0,0,0,1,323.702554311195
28.548681044754,1,0,0,0,214.109399958057
50.276132769215,0,1,0,0,360.523305581211
64.7804042183143,1,0,0,1,410.949301418849
25.466836356804,0,0,1,1,314.227811960105
48.2226444536183,0,0,1,0,321.722959244736
29.3355200635047,1,0,0,0,273.804914481358
50.9430673251488,1,1,0,0,332.826757293539
42.2059618232936,0,0,0,0,250.734783786934
37.1676040946252,1,0,1,1,400.152930621905
47.1005075343356,0,0,0,0,274.752394321989
62.1047686646211,1,1,0,0,384.271748767003
54.1206657562142,0,0,0,0,333.505801606907
38.0340191984778,1,0,0,0,291.49922570419
47.5538456981956,0,0,0,1,295.720280038855
29.0589912980254,1,1,1,1,413.605888342339
44.3018002414615,1,1,0,0,326.29014101629
49.6054971158325,0,0,0,0,291.392839001671
44.5905952290432,1,0,0,1,357.552963059545
34.0354460548218,1,1,1,0,452.392752233373
39.5491379276126,0,1,0,0,306.781940566927
34.1848140522242,1,1,0,0,311.479538286373
44.428632371262,1,0,0,1,362.80052019084
36.8976931045619,1,0,0,0,287.603025762813
37.7717023191751,1,1,1,1,373.912936789537
33.6741320730793,1,0,0,1,336.572644541943
50.6719019915197,0,0,1,1,353.822403999643
43.373959214647,0,0,0,0,284.510193757804
30.4635433634548,1,0,1,1,318.944582360271
42.5117357413691,1,1,1,1,377.619028992278
34.5185129645217,1,1,0,0,257.845663691328
41.0323601760306,1,0,0,0,289.92390919137
58.6601650513967,1,0,0,0,280.299049011229
29.5900619471488,1,0,1,1,356.437300495154
42.1998378712742,1,0,0,0,268.961636722982
25.7620509353125,0,1,1,1,386.944015116533
46.1601741003035,0,0,1,1,372.359874471885
25.5843682008592,0,0,0,0,290.062353789453
22.9823517714609,0,0,1,1,341.19675385631
45.5721295780077,1,0,0,0,233.509620000533
32.4948888287213,1,0,1,0,335.792547589333
20.2906705427786,0,0,1,1,282.080327413872
26.7553654906067,0,0,1,0,309.469151502681
50.7553289349939,0,1,0,1,404.301186540821
41.7583509418502,0,0,0,0,264.952517298738
42.079247992857,1,1,0,1,393.911402659732
48.932027658822,1,1,1,1,498.611951463385
41.9860991665826,1,1,0,0,334.229958518109
8.18717435291074,1,1,1,0,366.39774517439
40.1968319470424,1,0,0,1,336.718430632325
26.0582859529323,1,1,1,0,356.670390101492
30.6676411482601,1,1,0,1,318.261403892693
23.7095911853133,0,1,1,0,355.598776959714
43.6909763910945,1,1,0,1,357.591893166636
62.8565638502981,0,0,1,0,373.506250265091
44.8654486958178,1,1,0,0,287.445180788242
59.3215222070259,1,1,1,0,378.765608637916
37.6787097726794,1,0,1,1,310.019948538034
34.6255494336611,1,0,1,1,324.8357315665
47.8610190337555,1,0,0,0,263.782977421227
27.4762708977519,0,0,1,0,318.697290640347
26.7583504516539,1,0,0,0,192.098477372992
10.3176682667937,1,1,0,0,315.808368448181
17.7428182285929,1,0,0,0,262.109702767694
35.5834582757143,1,1,0,1,385.061207857018
41.246441284895,1,1,1,0,421.878380937919
36.5000276732076,1,0,0,0,325.463817169592
20.9650069747915,0,1,0,1,347.558428505567
28.4595565803499,0,0,0,0,217.748487470667
32.1081652562573,1,0,0,1,329.282241343636
48.9940227819394,0,0,0,0,271.648115777698
43.1603999907668,1,1,0,1,355.47150142476
31.7301272483702,0,0,0,0,263.085008716008
23.8542945649288,0,1,0,0,328.52670634372
38.3356787991204,1,0,1,1,312.792791222392
22.2360807810702,0,1,0,0,328.32290513887
33.3311598478054,1,1,0,0,293.600512361022
36.9203493041399,1,1,1,0,343.449251668412
52.2252541528467,0,0,0,1,323.409263502071
48.9586226263949,1,0,1,1,393.458214988533
42.039050630379,0,0,0,1,316.229344127639
37.840015877704,1,1,1,0,319.203995964534
35.1199367806461,0,1,1,1,434.00377129187
46.020523137102,0,0,1,0,358.337577306483
26.0589978647641,0,1,0,0,329.538862590807
36.4583632888855,1,0,1,0,308.762630527352
52.3104957794247,0,0,0,0,310.069748604934
31.8659417198498,0,0,0,0,276.782978124434
24.73327818345,0,1,1,0,343.972400250022
40.0091315401906,0,0,0,0,279.896805717792
42.9515790450453,1,1,1,0,396.630741465886
57.0653756587127,0,1,0,0,344.100771123207
30.9250395981531,1,0,0,0,290.444733413337
34.7338618970189,1,1,0,1,315.160346152589
52.4000855550231,0,0,0,0,285.828614000228
37.3209818081129,0,0,0,1,233.738766169379
43.0423634938697,1,1,0,1,381.463067440878
44.7030345568099,0,1,1,0,322.658877689902
52.861921743485,1,0,0,0,349.192193128871
49.1697726002994,1,1,1,0,359.650998899126
39.5902733537009,1,0,0,0,254.748997598815
27.1083719328478,1,1,0,0,309.267733966423
39.2070263005388,1,0,0,0,261.629384758037
47.3989480231915,1,0,0,0,305.243054249749
52.7676023028368,1,0,0,1,303.570623767749
46.6513281710595,0,1,1,0,406.859012109547
24.7730964540506,1,0,0,0,254.390526282998
41.2622311168537,0,0,1,0,301.858080152261
28.6861788199914,1,0,0,1,256.386831788005
35.2257476458373,0,0,0,0,318.066501906603
29.0152720553022,1,1,0,1,363.496791857616
57.0744236642163,1,0,0,0,280.330132633628
38.158970404001,0,0,1,0,373.336537807529
58.614262207002,1,0,0,0,296.374766035823
22.5795293373556,0,0,0,0,262.956392456522
32.1654257870494,1,0,0,0,258.873977695085
47.9527054231083,0,0,1,1,404.785881383378
34.6772999000898,1,1,1,1,439.607968031973
59.858043427389,1,0,1,0,405.997443060597
33.481995844956,1,0,0,1,322.506950845996
18.4303793152838,0,0,1,1,334.567117353687
39.0797250307526,0,1,1,1,462.348514627071
36.0259988300134,1,0,0,0,261.280346574605
38.6167269742913,0,1,0,0,279.33943582142
31.7423500076215,0,1,0,0,322.022288633638
33.1433833550317,1,0,0,0,297.040525310998
32.0728553141709,0,0,0,0,220.671055491539
35.9299584773813,0,0,0,0,314.384157145958
28.5132938854102,1,1,1,0,315.967578025619
51.1576046554672,1,0,1,0,344.875178848202
31.2054322183,0,1,0,0,319.762913665117
52.7932293753161,0,0,0,1,388.13291771229
25.4572274515284,0,1,1,1,456.093341813665
48.4222876919352,0,0,0,0,310.301814195188
33.9678499218727,0,0,0,0,229.010822118186
41.3155502734254,0,0,0,0,316.099427353476
47.6444455667959,0,0,0,0,304.078749768024
30.8286483340808,0,0,1,0,270.857626230925
42.3739451514297,0,0,0,0,299.537924420066
39.5531093338794,0,0,0,0,209.298349184732
28.8144969643752,1,1,1,1,442.711720166648
45.7670502282401,0,0,1,0,289.6082695031
16.9825778995616,0,0,1,1,331.586435631298
55.4401138418949,1,0,0,0,313.449266173453
51.9632123896946,1,0,0,0,288.125558346072
37.9832312013541,1,0,0,0,264.994777402553
35.6772842014737,1,0,1,0,280.812466935917
43.469486438903,0,0,1,0,334.719849501386
35.1462206622075,0,0,0,0,325.089021164929
38.0469391976524,1,0,0,1,356.814781714769
42.2979741171584,1,1,1,1,429.155821285366
39.0534624196315,0,1,0,0,317.400627652886
57.1019954048516,1,1,0,1,429.336558183998
36.6425099907882,0,0,0,1,269.932312325406
31.2467517566466,1,0,1,0,281.641508142686
28.6744550828652,1,0,0,0,305.14508570787
34.3397936726831,0,0,0,1,295.228470342145
30.2561559687128,1,0,0,0,274.321462144341
49.4508234084626,0,1,1,1,445.669872770283
42.4774110530002,0,1,0,0,308.219181449228
38.9532537956754,1,1,0,1,352.613530166946
40.2776167990371,1,0,1,0,341.654879603461
30.9272351765946,0,0,0,0,308.746207723774
63.509337520258,1,0,0,1,309.475263559563
48.0876972448104,1,0,0,1,352.428669710094
47.841404188467,0,0,0,0,297.268312552479
41.7023649079533,0,0,0,0,298.15011248995
41.5919765153077,1,0,1,0,317.977311393926
46.7801810041337,1,1,0,0,379.750213530073
44.3437199958465,0,0,0,0,294.407250291786
47.8055443023076,0,0,0,0,297.208231205338
35.5543224154565,0,0,1,1,360.99121634929
52.715164118455,0,0,0,0,301.120329267572
25.2660777250123,1,1,0,0,304.339620875115
58.2601047314349,0,0,0,0,294.295787006183
39.1783945578178,1,1,1,0,397.813116030653
42.0706615717072,0,0,0,1,351.026355613676
39.4184100425743,0,1,0,0,385.686834870029
31.569479905458,1,1,1,0,337.18827228802
35.3351272046098,0,0,0,1,323.797280041833
55.1644902909499,0,0,1,1,367.871787906682
60.7396139462956,0,0,1,1,426.717864495247
29.4325323507286,0,0,1,0,348.274648455627
43.5524879489335,0,0,0,0,293.255894176556
34.6237332368475,1,0,0,1,312.299701797687
40.9031636585836,0,0,1,1,315.195305754757
43.4853828460259,0,0,1,0,345.432624233208
34.8248100490015,0,1,1,1,348.890981352576
42.8730130241527,0,0,0,1,318.341702439758
56.6807499684583,0,0,0,0,339.156947197399
29.1906327541353,1,1,0,0,277.685096787197
36.0214889537763,1,1,1,0,367.198633946707
42.9720881644341,1,1,1,1,427.908168693181
43.7342905926644,0,0,0,0,308.529668599317
40.6758448154302,1,0,0,0,311.139199808755
43.466340304947,1,0,0,0,320.228444849028
38.3542862719941,1,0,1,1,369.265151811147
41.8998280658577,1,1,0,1,406.745754424189
39.3130136486107,0,1,0,1,378.575516846514
49.1645020769427,0,1,0,0,323.022096923015
47.1054961476212,0,0,1,1,363.774435187992
39.809103138742,0,0,0,0,273.953722348614
53.1312687307811,0,0,0,0,315.944690656653
41.7038615580451,1,0,1,0,293.565546383476
45.7881660553379,1,0,0,0,219.813582469417
42.2790487499767,0,0,0,0,310.261302158346
33.8754013440268,1,0,0,1,311.38367134589
47.3403013303062,1,1,0,0,319.596285667569
21.4949813746885,0,0,0,0,216.714659541985
30.3145516022943,1,1,1,0,384.898648584685
46.2762646905029,0,0,1,0,280.731416647779
52.4027762938144,1,0,0,0,303.235495380529
24.930969428697,0,0,0,0,266.796685763836
51.8259689371289,0,0,0,0,305.913677686305
26.6581144063717,0,0,0,0,200.843083754557
34.0367970598429,1,0,0,0,308.447350779885
26.7050783496362,0,0,1,0,311.70302070757
38.1788658138279,0,0,1,1,346.187356513866
40.4913854463733,0,1,0,1,398.228625453386
44.1207643161341,1,1,1,0,383.976157503173
35.776464536149,0,1,0,0,291.015280926318
39.8034634026553,0,0,0,0,313.87279763276
43.0301642533384,1,0,0,0,241.869070838619
30.2757765654491,1,1,0,0,295.238020426184
32.9884494638341,1,0,0,0,259.148898923469
53.7843190060709,0,1,1,0,393.711898708258
10.4686268641624,0,0,1,0,270.786307858943
49.5583656301941,0,1,1,0,391.343155413497
50.6003423492052,1,1,1,1,442.088758127293
53.5096056599856,1,0,0,0,279.339243607429
35.9844425882134,0,0,0,0,265.812724897986
48.3998698018733,1,0,1,1,362.19764246819
42.1543925772843,0,1,0,1,341.99467325706
33.6202279804176,0,1,0,1,384.043979821911
45.5284798205069,1,0,1,1,378.441181889728
43.7035082499075,0,0,0,0,322.991171678887
36.1097623246784,1,0,1,1,343.936852312589
35.3990715136876,1,0,1,0,349.813034503911
37.3411380661273,0,0,0,0,296.376118953532
45.0144136332157,0,0,0,0,285.91737941062
39.4764717301039,1,1,0,0,298.418489126496
26.4782865653073,0,0,1,0,322.900591137513
43.0857853010571,0,0,0,0,229.877649895737
36.3300359618635,1,0,0,1,300.370463192877
47.6081525652828,0,0,0,0,277.057622461072
27.9122170852219,0,0,0,0,257.183397647156
20.9144326797622,1,0,0,0,229.894628729342
35.0225061397513,0,0,1,0,318.158543543501
